date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:05:42	40249/40249	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266b0da12-9d39%22	https://zurichdental.ch/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.23.4	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/wp-content/plugins/elementor/assets/js/frontend.mind5d5.js	(from https://zurichdental.ch/preisvergleich-zahnarzt-dentalhygiene/)
14:05:42	42585/42585	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266b18344-a659%22	https://zurichdental.ch/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min.js?ver=3.23.3	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min28fc.js	(from https://zurichdental.ch/preisvergleich-zahnarzt-dentalhygiene/)
14:05:42	18833/18833	---MCZ	200	added ('OK')	application/javascript	etag:W/%22645a519e-4991%22	https://zurichdental.ch/wp-includes/js/underscore.min.js?ver=1.13.4	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/wp-includes/js/underscore.mind584.js	(from https://zurichdental.ch/preisvergleich-zahnarzt-dentalhygiene/)
14:05:42	1426/1426	---MCZ	200	added ('OK')	application/javascript	etag:W/%22645a519e-592%22	https://zurichdental.ch/wp-includes/js/wp-util.min.js?ver=6.2.6	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/wp-includes/js/wp-util.min4118.js	(from https://zurichdental.ch/preisvergleich-zahnarzt-dentalhygiene/)
14:05:42	771/771	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2003%20Jun%202024%2012:42:36%20GMT	https://zurichdental.ch/wp-content/plugins/wpforms/assets/js/integrations/elementor/frontend.min.js?ver=1.8.8.3	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/wp-content/plugins/wpforms/assets/js/integrations/elementor/frontend.min8cb8.js	(from https://zurichdental.ch/preisvergleich-zahnarzt-dentalhygiene/)
14:05:46	116228/116228	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03e71-1c604%22	http://cdnjs.cloudflare.com/ajax/libs/gsap/2.1.3/TweenMax.min.js	C:/Users/bre/Desktop/projekt/zurichdental.ch/cdnjs.cloudflare.com/ajax/libs/gsap/2.1.3/TweenMax.min.js	(from https://zurichdental.ch/preisvergleich-zahnarzt-dentalhygiene/)
14:05:46	77013/77013	---MCZ	200	added ('OK')	application/javascript	etag:W/%22665dbbe1-12cd5%22	https://zurichdental.ch/wp-content/plugins/elementor-extras/assets/js/frontend.min.js?ver=2.2.52	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/wp-content/plugins/elementor-extras/assets/js/frontend.mind988.js	(from https://zurichdental.ch/preisvergleich-zahnarzt-dentalhygiene/)
14:05:46	11239/11239	---MCZ	200	added ('OK')	text/css	etag:W/%2266a30e66-2be7%22	https://zurichdental.ch/wp-content/uploads/elementor/css/post-1279.css?ver=1721962086	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/wp-content/uploads/elementor/css/post-12790b32.css	(from https://zurichdental.ch/die-klinik/)
14:05:47	31938/31938	---M-Z	200	added ('OK')	application/json	date:Thu,%2022%20Aug%202024%2012:05:48%20GMT	https://zurichdental.ch/wp-json/wp/v2/pages/1279	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/wp-json/wp/v2/pages/1279.json	(from https://zurichdental.ch/die-klinik/)
14:05:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Aug%202024%2012:05:50%20GMT	https://zurichdental.ch/?p=1279	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/index2d4b.html	(from https://zurichdental.ch/die-klinik/)
14:05:49	2786/2786	---M-Z	200	added ('OK')	application/json	date:Thu,%2022%20Aug%202024%2012:05:50%20GMT	https://zurichdental.ch/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fzurichdental.ch%2Fdie-klinik%2F	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/wp-json/oembed/1.0/embed6cc8.json	(from https://zurichdental.ch/die-klinik/)
14:05:50	2874/2874	---M-Z	200	added ('OK')	text/xml	date:Thu,%2022%20Aug%202024%2012:05:51%20GMT	https://zurichdental.ch/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fzurichdental.ch%2Fdie-klinik%2F&format=xml	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/wp-json/oembed/1.0/embedabb5	(from https://zurichdental.ch/die-klinik/)
14:05:50	0/-1	---M--	301	error ('')			https://zurichdental.ch/shop	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/shop.40d.delayed	(from https://zurichdental.ch/die-klinik/)
14:05:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Aug%202024%2012:05:52%20GMT	https://zurichdental.ch/intern	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/intern	(from https://zurichdental.ch/die-klinik/)
14:05:51	0/-1	---M--	301	error ('')			https://zurichdental.ch/shop	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/shop.410.delayed	(from https://zurichdental.ch/aktionen/)
14:05:52	560513/560513	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266b195e1-88d81%22	https://zurichdental.ch/wp-content/cache/min/1/704ba3ccf017435c016cb83624669f28.js	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/wp-content/cache/min/1/704ba3ccf017435c016cb83624669f28.js	(from https://zurichdental.ch/die-klinik/)
14:05:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Aug%202024%2012:05:53%20GMT	https://zurichdental.ch/intern	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/intern	(from https://zurichdental.ch/aktionen/)
14:05:53	0/-1	---M--	301	error ('')			https://zurichdental.ch/shop	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/shop.413.delayed	(from https://zurichdental.ch/event/)
14:05:53	184503/184503	---M--	200	added ('OK')	image/jpeg	etag:%225f7c72d9-2d0b7%22	https://zurichdental.ch/wp-content/uploads/2017/08/zd-bhfplatz4-e1505936396970-scaled.jpg	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/wp-content/uploads/2017/08/zd-bhfplatz4-e1505936396970-scaled.jpg	(from https://zurichdental.ch/wp-content/uploads/elementor/css/post-1347.css?ver=1721961414)
14:05:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Aug%202024%2012:05:55%20GMT	https://zurichdental.ch/intern	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/intern	(from https://zurichdental.ch/event/)
14:05:54	0/-1	---M--	301	error ('')			https://zurichdental.ch/shop	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/shop.415.delayed	(from https://zurichdental.ch/treueprogramm/)
14:05:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Aug%202024%2012:05:55%20GMT	https://zurichdental.ch/intern	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/intern	(from https://zurichdental.ch/treueprogramm/)
14:05:55	0/-1	---M--	301	error ('')			https://zurichdental.ch/shop	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/shop.418.delayed	(from https://zurichdental.ch/sommeraktion2024/)
14:05:55	100985/100985	---M--	200	added ('OK')	image/jpeg	etag:%225f7c718e-18a79%22	https://zurichdental.ch/wp-content/uploads/2017/09/Depositphotos_66077243_original-e1505065223790.jpg	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/wp-content/uploads/2017/09/Depositphotos_66077243_original-e1505065223790.jpg	(from https://zurichdental.ch/wp-content/uploads/elementor/css/post-1355.css?ver=1721962708)
14:05:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Aug%202024%2012:05:56%20GMT	https://zurichdental.ch/intern	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/intern	(from https://zurichdental.ch/sommeraktion2024/)
14:05:56	482382/482382	---M--	200	added ('OK')	image/jpeg	etag:%2264692f75-75c4e%22	https://zurichdental.ch/wp-content/uploads/2023/05/Sommer-Paar-Laechelnd-am-See_Depositphotos_101419474_XL-scaled.jpg	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/wp-content/uploads/2023/05/Sommer-Paar-Laechelnd-am-See_Depositphotos_101419474_XL-scaled.jpg	(from https://zurichdental.ch/wp-content/uploads/elementor/css/post-26651.css?ver=1721962083)
14:05:56	85553/85553	---M--	200	added ('OK')	image/png	etag:%22665eeab2-14e31%22	https://zurichdental.ch/wp-content/uploads/2024/06/FB-Highlighted-Image_Txt-1200x717_1.png	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/wp-content/uploads/2024/06/FB-Highlighted-Image_Txt-1200x717_1.png	(from https://zurichdental.ch/wp-content/uploads/elementor/css/post-26651.css?ver=1721962083)
14:05:56	44048/44048	---M--	200	added ('OK')	image/jpeg	etag:%2266689afa-ac10%22	https://zurichdental.ch/wp-content/uploads/2024/06/Ohlala-Raspberry-Mint.jpg	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/wp-content/uploads/2024/06/Ohlala-Raspberry-Mint.jpg	(from https://zurichdental.ch/wp-content/uploads/elementor/css/post-26651.css?ver=1721962083)
14:05:56	164287/164287	---M--	200	added ('OK')	image/jpeg	etag:%2264884a9c-281bf%22	https://zurichdental.ch/wp-content/uploads/2023/05/Website-Titelseite.jpg	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/wp-content/uploads/2023/05/Website-Titelseite.jpg	(from https://zurichdental.ch/wp-content/uploads/elementor/css/post-26651.css?ver=1721962083)
14:05:56	348090/348090	---M--	200	added ('OK')	image/png	etag:%2263736448-54fba%22	https://zurichdental.ch/wp-content/uploads/2022/11/Boombrush-Website.png	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/wp-content/uploads/2022/11/Boombrush-Website.png	(from https://zurichdental.ch/wp-content/uploads/elementor/css/post-26651.css?ver=1721962083)
14:05:57	497624/497624	---M--	200	added ('OK')	image/jpeg	etag:%22648827bf-797d8%22	https://zurichdental.ch/wp-content/uploads/2023/06/411171-MARVIS-WHITENING-MINT-85-ML.jpg	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/wp-content/uploads/2023/06/411171-MARVIS-WHITENING-MINT-85-ML.jpg	(from https://zurichdental.ch/wp-content/uploads/elementor/css/post-26651.css?ver=1721962083)
14:05:57	410689/410689	---M--	200	added ('OK')	image/jpeg	etag:%2264693088-64441%22	https://zurichdental.ch/wp-content/uploads/2023/05/Sommer-Paar-Laechelnd-am-See_Depositphotos_94787588_XL-scaled-e1684615304144.jpg	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/wp-content/uploads/2023/05/Sommer-Paar-Laechelnd-am-See_Depositphotos_94787588_XL-scaled-e1684615304144.jpg	(from https://zurichdental.ch/wp-content/uploads/elementor/css/post-26651.css?ver=1721962083)
14:05:57	34034/34034	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2266b0da12-84f2%22	https://zurichdental.ch/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	(from https://zurichdental.ch/wp-content/cache/min/1/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=1721960552)
14:05:57	34034/34034	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2266b0da12-84f2%22	https://zurichdental.ch/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot?	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41d.eot	(from https://zurichdental.ch/wp-content/cache/min/1/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=1721960552)
14:05:57	13276/13276	---M--	200	added ('OK')	font/woff2	etag:%2266b0da12-33dc%22	https://zurichdental.ch/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from https://zurichdental.ch/wp-content/cache/min/1/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=1721960552)
14:05:58	16276/16276	---M--	200	added ('OK')	application/font-woff	etag:%2266b0da12-3f94%22	https://zurichdental.ch/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from https://zurichdental.ch/wp-content/cache/min/1/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=1721960552)
14:05:58	33736/33736	---M--	200	added ('OK')	application/font-sfnt	etag:%2266b0da12-83c8%22	https://zurichdental.ch/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from https://zurichdental.ch/wp-content/cache/min/1/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=1721960552)
14:05:58	144714/144714	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2266b0da12-2354a%22	https://zurichdental.ch/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from https://zurichdental.ch/wp-content/cache/min/1/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=1721960552)
14:05:59	5641/5641	---MCZ	200	added ('OK')	text/css	etag:W/%2266a30dbf-1609%22	https://zurichdental.ch/wp-content/uploads/elementor/css/post-6184.css?ver=1721961919	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/wp-content/uploads/elementor/css/post-61843ad9.css	(from https://zurichdental.ch/scan-day/)
14:06:00	23116/23116	---M-Z	200	added ('OK')	application/json	date:Thu,%2022%20Aug%202024%2012:06:01%20GMT	https://zurichdental.ch/wp-json/wp/v2/posts/6184	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/wp-json/wp/v2/posts/6184.json	(from https://zurichdental.ch/scan-day/)
14:06:01	3113/3113	---M-Z	200	added ('OK')	application/json	date:Thu,%2022%20Aug%202024%2012:06:02%20GMT	https://zurichdental.ch/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fzurichdental.ch%2Fscan-day%2F	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/wp-json/oembed/1.0/embed559a.json	(from https://zurichdental.ch/scan-day/)
14:06:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Aug%202024%2012:06:03%20GMT	https://zurichdental.ch/?p=6184	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/indexde88.html	(from https://zurichdental.ch/scan-day/)
14:06:03	3234/3234	---M-Z	200	added ('OK')	text/xml	date:Thu,%2022%20Aug%202024%2012:06:04%20GMT	https://zurichdental.ch/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fzurichdental.ch%2Fscan-day%2F&format=xml	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/wp-json/oembed/1.0/embed7af8	(from https://zurichdental.ch/scan-day/)
14:06:03	0/-1	---M--	301	error ('')			https://zurichdental.ch/shop	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/shop.42b.delayed	(from https://zurichdental.ch/scan-day/)
14:06:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Aug%202024%2012:06:04%20GMT	https://zurichdental.ch/intern	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/intern	(from https://zurichdental.ch/scan-day/)
14:06:04	50752/50752	---M--	200	added ('OK')	image/jpeg	etag:%225f7c75e4-c640%22	https://zurichdental.ch/wp-content/uploads/2017/04/leistungen-invisalign-1.jpg	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/wp-content/uploads/2017/04/leistungen-invisalign-1.jpg	(from https://zurichdental.ch/wp-content/uploads/elementor/css/post-7511.css?ver=1721961629)
14:06:04	41667/41667	---M--	200	added ('OK')	image/jpeg	etag:%225f7c6305-a2c3%22	https://zurichdental.ch/wp-content/uploads/2017/04/Invisalign-scaled.jpg	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/wp-content/uploads/2017/04/Invisalign-scaled.jpg	(from https://zurichdental.ch/wp-content/uploads/elementor/css/post-7511.css?ver=1721961629)
14:06:04	0/-1	---M--	301	error ('')			https://zurichdental.ch/shop	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/shop.42f.delayed	(from https://zurichdental.ch/dsd-digital-smile-design/)
14:06:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Aug%202024%2012:06:06%20GMT	https://zurichdental.ch/intern	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/intern	(from https://zurichdental.ch/dsd-digital-smile-design/)
14:06:05	0/-1	---M--	301	error ('')			https://zurichdental.ch/shop	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/shop.431.delayed	(from https://zurichdental.ch/blog/)
14:06:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Aug%202024%2012:06:07%20GMT	https://zurichdental.ch/intern	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/intern	(from https://zurichdental.ch/blog/)
14:06:07	3702/3702	---MCZ	200	added ('OK')	text/css	etag:W/%2266a30855-e76%22	https://zurichdental.ch/wp-content/uploads/elementor/css/post-7944.css?ver=1721960533	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/wp-content/uploads/elementor/css/post-7944ac2d.css	(from https://zurichdental.ch/team/)
14:06:07	0/-1	---M--	301	error ('')			https://zurichdental.ch/shop	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/shop.434.delayed	(from https://zurichdental.ch/team/)
14:06:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Aug%202024%2012:06:09%20GMT	https://zurichdental.ch/intern	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/intern.435.delayed	(from https://zurichdental.ch/team/)
14:06:08	649673/649673	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266b18c95-9e9c9%22	https://zurichdental.ch/wp-content/cache/min/1/5f8219d1ff6a76029bcba09e9e9bc034.js	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/wp-content/cache/min/1/5f8219d1ff6a76029bcba09e9e9bc034.js	(from https://zurichdental.ch/team/)
14:06:08	11336/11336	---M-Z	200	added ('OK')	application/rss+xml	date:Tue,%2009%20Jul%202024%2010:09:17%20GMT	https://zurichdental.ch/team/feed/	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/team/feed/index.html	(from https://zurichdental.ch/team/)
14:06:09	1653/1653	---MCZ	200	added ('OK')	text/css	etag:W/%2266a30b21-675%22	https://zurichdental.ch/wp-content/uploads/elementor/css/post-813.css?ver=1721961249	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/wp-content/uploads/elementor/css/post-81368fd.css	(from https://zurichdental.ch/zahnfleisch-probleme-erklaert/)
14:06:11	480627/480627	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Aug%202024%2012:06:11%20GMT	https://zurichdental.ch/team/page/2/	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/team/page/2/index.html	(from https://zurichdental.ch/team/)
14:06:11	19877/19877	---M-Z	200	added ('OK')	application/json	date:Thu,%2022%20Aug%202024%2012:06:11%20GMT	https://zurichdental.ch/wp-json/wp/v2/posts/813	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/wp-json/wp/v2/posts/813.json	(from https://zurichdental.ch/zahnfleisch-probleme-erklaert/)
14:06:12	2882/2882	---M-Z	200	added ('OK')	application/json	date:Thu,%2022%20Aug%202024%2012:06:13%20GMT	https://zurichdental.ch/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fzurichdental.ch%2Fzahnfleisch-probleme-erklaert%2F	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/wp-json/oembed/1.0/embed7e2b.json	(from https://zurichdental.ch/zahnfleisch-probleme-erklaert/)
14:06:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Aug%202024%2012:06:13%20GMT	https://zurichdental.ch/?p=813	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/index9ab8.html	(from https://zurichdental.ch/zahnfleisch-probleme-erklaert/)
14:06:13	3003/3003	---M-Z	200	added ('OK')	text/xml	date:Thu,%2022%20Aug%202024%2012:06:14%20GMT	https://zurichdental.ch/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fzurichdental.ch%2Fzahnfleisch-probleme-erklaert%2F&format=xml	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/wp-json/oembed/1.0/embed657e	(from https://zurichdental.ch/zahnfleisch-probleme-erklaert/)
14:06:13	0/-1	---M--	301	error ('')			https://zurichdental.ch/shop	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/shop.43b.delayed	(from https://zurichdental.ch/zahnfleisch-probleme-erklaert/)
14:06:13	0/-1	---M--	301	error ('')			https://zurichdental.ch/intern	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/intern.43c.delayed	(from https://zurichdental.ch/zahnfleisch-probleme-erklaert/)
14:06:14	85905/85905	---M--	200	added ('OK')	image/jpeg	etag:%225f7c5dfe-14f91%22	https://zurichdental.ch/wp-content/uploads/2020/06/online-video-sprechstunde-e1584789636327-1-scaled.jpg	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/wp-content/uploads/2020/06/online-video-sprechstunde-e1584789636327-1-scaled.jpg	(from https://zurichdental.ch/online-sprechstunde/)
14:06:14	7594/7594	---MCZ	200	added ('OK')	text/css	etag:W/%2266a30d82-1daa%22	https://zurichdental.ch/wp-content/uploads/elementor/css/post-9104.css?ver=1721961858	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/wp-content/uploads/elementor/css/post-91044b6e.css	(from https://zurichdental.ch/online-sprechstunde/)
14:06:16	30431/30431	---M-Z	200	added ('OK')	application/json	date:Thu,%2022%20Aug%202024%2012:06:17%20GMT	https://zurichdental.ch/wp-json/wp/v2/pages/9104	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/wp-json/wp/v2/pages/9104.json	(from https://zurichdental.ch/online-sprechstunde/)
14:06:17	3167/3167	---M-Z	200	added ('OK')	application/json	date:Thu,%2022%20Aug%202024%2012:06:18%20GMT	https://zurichdental.ch/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fzurichdental.ch%2Fonline-sprechstunde%2F	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/wp-json/oembed/1.0/embede2c2.json	(from https://zurichdental.ch/online-sprechstunde/)
14:06:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Aug%202024%2012:06:18%20GMT	https://zurichdental.ch/?p=9104	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/indexde52.html	(from https://zurichdental.ch/online-sprechstunde/)
14:06:19	3288/3288	---M-Z	200	added ('OK')	text/xml	date:Thu,%2022%20Aug%202024%2012:06:20%20GMT	https://zurichdental.ch/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fzurichdental.ch%2Fonline-sprechstunde%2F&format=xml	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/wp-json/oembed/1.0/embed5118	(from https://zurichdental.ch/online-sprechstunde/)
14:06:19	0/-1	---M--	301	error ('')			https://zurichdental.ch/shop	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/shop.442.delayed	(from https://zurichdental.ch/online-sprechstunde/)
14:06:19	46566/46566	---M--	200	added ('OK')	image/jpeg	etag:%225f7c5e07-b5e6%22	https://zurichdental.ch/wp-content/uploads/2020/06/zurichdental-online1-e1505752745802-768x512.jpg	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/wp-content/uploads/2020/06/zurichdental-online1-e1505752745802-768x512.jpg	(from https://zurichdental.ch/online-sprechstunde/)
14:06:19	62536/62536	---M--	200	added ('OK')	image/jpeg	etag:%225f7c5e12-f448%22	https://zurichdental.ch/wp-content/uploads/2020/06/online-sprechstunde-1024x682.jpg	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/wp-content/uploads/2020/06/online-sprechstunde-1024x682.jpg	(from https://zurichdental.ch/online-sprechstunde/)
14:06:19	49311/49311	---M--	200	added ('OK')	image/jpeg	etag:%225f7c5e30-c09f%22	https://zurichdental.ch/wp-content/uploads/2020/04/fruehlingsaktion-2020-3-e1583940851162-1024x684.jpg	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/wp-content/uploads/2020/04/fruehlingsaktion-2020-3-e1583940851162-1024x684.jpg	(from https://zurichdental.ch/online-sprechstunde/)
14:06:19	0/-1	---M--	301	error ('')			https://zurichdental.ch/intern	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/intern.446.delayed	(from https://zurichdental.ch/online-sprechstunde/)
14:06:20	0/-1	---M--	301	error ('')			https://zurichdental.ch/shop	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/shop.447.delayed	(from https://zurichdental.ch/behandlungen-2/)
14:06:20	0/-1	---M--	301	error ('')			https://zurichdental.ch/intern	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/intern.448.delayed	(from https://zurichdental.ch/behandlungen-2/)
14:06:21	0/-1	---M--	301	error ('')			https://zurichdental.ch/shop	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/shop.449.delayed	(from https://zurichdental.ch/behandlungen-3/)
14:06:21	0/-1	---M--	301	error ('')			https://zurichdental.ch/intern	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/intern.44a.delayed	(from https://zurichdental.ch/behandlungen-3/)
14:06:23	0/-1	---M--	301	error ('')			https://zurichdental.ch/shop	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/shop.44b.delayed	(from https://zurichdental.ch/behandlungen-4/)
14:06:23	0/-1	---M--	301	error ('')			https://zurichdental.ch/intern	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/intern.44c.delayed	(from https://zurichdental.ch/behandlungen-4/)
14:06:24	0/-1	---M--	301	error ('')			https://zurichdental.ch/shop	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/shop.44d.delayed	(from https://zurichdental.ch/behandlungen-5/)
